Issue ID,Issue Name,Stance ID,Database ID,Statement,Reference URL,Locale
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjc=,Abortion / Contraception,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODAyOTU=,9080295,DEFEND the right to life,https://www.voterandyfine.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NTM=,9077553,"Kannan supports common sense gun reform policies that reduce violence and improve safety across the Commonwealth, including an assault weapons ban.",https://kannanforvirginia.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1Njc=,9077567,"Gun violence is now the leading cause of death for our children. JJ knows that this is unacceptable. JJ will fight every day to pass common sense gun safety legislation, close dangerous loopholes, and require the safe storage of guns to keep our kids and community safe.",https://www.jjsingh.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NDU=,9077645,She also supports safe storage requirements and community-based violence prevention programs to keep Minnesotans safe.,https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MzQ=,9077634,Gun violence is a public health crisis.,https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MzE=,9077631,"Amal will advocate for universal background checks, banning assault weapons, and implementing red flag laws.",https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0Mzk=,9077439,I fully support the Second Amendment and the right of law-abiding citizens to bear arms and believe that right must not be infringed upon. I oppose the multitude of new regulations Democrats put forward each year to make it more difficult for lawful gun owners to exercise their right to obtain firearms and own and use them legally.,https://aarondimmock.org/#issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0Njk=,9077469,Universal Background Checks on ALL gun sales to close existing loopholes and ensure every sale includes a thorough background check,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NjY=,9077466,"Strengthening and expanding Extreme Risk Protection Orders (ERPOs), commonly known as Red Flag Laws, to empower concerned family members and law enforcement",https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1MTQ=,9077514,"Protect the Constitution: Defend free speech, religious liberty, and the Second Amendment.",https://johnmillsforcongress.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1MjI=,9077522,He fully supports the 2nd Amendment. ,https://www.votekevingaffney.com/issues/sample_issue,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NDQ=,9077544,PROTECT the Second Amendment at all costs.,https://www.voterandyfine.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzMjU=,9078325,"As your legislator, I promise to continually seek policy solutions that will curb gun violence in our state as the courts’ jurisprudence around firearms evolves over time. Immediately, I will support policies that keep dangerous weapons out of the hands of those most likely to cause harm, such as violent offenders, individuals with restraining orders on them, individuals with a history of violence, and repeat criminal offenders. In my first term, I will propose safe storage laws that penalize gu",https://www.david-gottfried.com/vision-1,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzNjc=,9078367,Thoughtful policies that respect lawful gun ownership and prioritize community safety can create an environment where everyone feels secure and protected.,https://viola-buffalo-l3d8.squarespace.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzMTM=,9078313,"Jimmy acknowledges the urgent need to address gun violence in our nation. He supports measures such as stricter background checks, periodic training requirements, and increased regulations on firearms ownership. By advocating for the removal of weapons of war from our streets and implementing sensible red flag legislation, Jimmy aims to protect our communities and ensure that our children can attend school without fear.",https://www.jimmyphamca.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzMDM=,9078303,pro-gun,https://hossforsenate.com/#meet,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgwNDU=,9078045,"NRA member, staunch Second Amendment supporter.",http://bryanloganok.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5NjY=,9078966,"Strengthening and expanding Extreme Risk Protection Orders (ERPOs), commonly known as Red Flag Laws, to empower concerned family members and law enforcement",https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5NjM=,9078963,Universal Background Checks on ALL gun sales to close existing loopholes and ensure every sale includes a thorough background check,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjM=,Guns,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODIwMDM=,9082003,Protect the second amendment,https://www.voterandyfine.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NTE=,9077551,"As Senator, Kannan will continue to expand affordable housing options through housing assistance programs, stronger tenant protections, inclusionary zoning, and development incentives. So that every Virginian has an opportunity to own a home, he is committed to reducing barriers to homeownership by limiting corporate purchases of rental properties and single-family homes.",https://kannanforvirginia.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4MDk=,9077809," Creating pathways to stable, affordable housing for families, students, and seniors in the district.",https://www.votejama.com/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4MDY=,9077806,Investing in affordable housing and support services to provide long-term solutions for those experiencing homelessness.,https://www.votejama.com/prioritieshttps://www.votejama.com/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc3MTQ=,9077714,"Houselessness is a public health crisis, representing a failure in governance that hurts Black, Indigenous, and Trans folks. We must ensure housing for all.",https://www.emiliorodriguez.org/platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2OTY=,9077696,"I believe that housing is a human right, and everyone deserves a safe, dignified place to live.",https://www.peterwagenius.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2OTg=,9077698,"Advocate for land-use policies that support missing middle housing, striking a balance between affordability and density to ensure that housing is available to all, regardless of income.",https://www.peterwagenius.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2ODQ=,9077684,"Work to expand naturally occurring affordable housing and build more housing along transit corridors to create vibrant, accessible communities where people can live, work, and thrive.",https://www.peterwagenius.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2ODM=,9077683,"Address the energy burden that many families face by supporting programs that reduce utility costs, lower pollution, and make homes more energy efficient.",https://www.peterwagenius.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NTU=,9077655,"Mandate a “Housing first” approach to homelessness with increased coordination between counties, state agencies, and service providers to find unhoused residents permanent housing and provide the wrap-around services needed for success.",https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NDc=,9077647,Expand funding to public housing to ensure all our public housing residents have safe and clean homes.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NDY=,9077646,Hold predatory landlords accountable for their mistreatment of our neighbors and strengthen renter protections so everyone can have dignified housing.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NDQ=,9077644,Affordable housing is a human right.,https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NDI=,9077642,"She is committed to addressing racial disparities in housing and investing in targeted, culturally informed solutions to ensure every Minnesotan has access to a safe and stable home.",https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2Mzg=,9077638,"Amal will champion policies that expand supportive housing programs like Avivo Village, prevent evictions with just-cause protections, and increase funding for rent subsidies.",https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MTY=,9077616,Housing is a human right!,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MTM=,9077613,"We need sustainable and ongoing funding for shelters. There is an estimated 13 million fiscal cliff facing Hennepin County Shelters, specifically low-barrier and emergency shelter space. As your Senator, I will work tirelessly next session to address this need.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MDc=,9077607,There’s an over 200 million capital backlog for public housing in our city. I support increasing funding for public housing in Minneapolis.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MDY=,9077606,"I will work with City, County, State, and Federal officials to address unsheltered homelessness. Together, we can support funding housing first initiatives, culturally specific housing services, low-barrier housing, and deeply affordable housing.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MDA=,9077600,I support investing in the Stable Homes Stable Schools program as a commitment to our neighbors.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1OTY=,9077596,"I will support projects like Avivo Village, housing-first solutions, housing-focused case management, and 24/7 shelter services.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1OTE=,9077591,"Minnesota can make bold, sustained investments in income-based public housing, deeply affordable housing, and workforce housing all across the state.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1Nzg=,9077578,"I support the “missing middle” legislation for single-family and high-density housing. By requiring cities to allow duplexes, triplexes, and other “missing middle” housing types, we can both increase supply and create density that makes transit, cycling, and walking more possible.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NzA=,9077470," Support legislation like the Place to Prosper Act – which would reduce rent increases, make evictions more difficult, and ban source of income discrimination",https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NTU=,9077455,Incentivize the construction of affordable housing,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NTI=,9077452,Expand rental assistance for low-income families,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4Nzg=,9077878,"I support the “missing middle” legislation for single-family and high-density housing. By requiring cities to allow duplexes, triplexes, and other “missing middle” housing types, we can both increase supply and create density that makes transit, cycling, and walking more possible.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NjU=,9077865,"Minnesota can make bold, sustained investments in income-based public housing, deeply affordable housing, and workforce housing all across the state.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NjA=,9077860,"I will support projects like Avivo Village, housing-first solutions, housing-focused case management, and 24/7 shelter services.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NTY=,9077856,I support investing in the Stable Homes Stable Schools program as a commitment to our neighbors.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NTA=,9077850,"I will work with City, County, State, and Federal officials to address unsheltered homelessness. Together, we can support funding housing first initiatives, culturally specific housing services, low-barrier housing, and deeply affordable housing.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NDk=,9077849,There’s an over 200 million capital backlog for public housing in our city. I support increasing funding for public housing in Minneapolis.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NDM=,9077843,"We need sustainable and ongoing funding for shelters. There is an estimated 13 million fiscal cliff facing Hennepin County Shelters, specifically low-barrier and emergency shelter space. As your Senator, I will work tirelessly next session to address this need.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NDA=,9077840,Housing is a human right!,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzMjk=,9078329,"As a legislator, I will support legislation that provides incentives for residential property developers to provide affordable housing options. I will work with municipal governments to craft legislation that ensures that state law allows and, in fact, incentivizes reformation of zoning codes to foster affordable housing development. I will use my position as a legislator to build a coalition between local government, developers, and local stakeholder groups to make sure that our state’s housing",https://www.david-gottfried.com/vision-1,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzk5Mjk=,9079929,"Connecticut housing prices are among the most expensive in the country, and it's largely driven by missing housing stock. For young people like myself to afford to live here, we need more available rental and starter home opportunities - and we can increase the amount of affordable housing responsibly and creatively, through brownfield remediation and transit-oriented development.",https://www.tonyforstatesenate.com/about-tony,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODE2MjU=,9081625,Helping First-Time Homebuyers,https://www.friendsofjamesmalone.org/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5ODA=,9078980,Expand rental assistance for low-income families,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5Nzc=,9078977,Incentivize the construction of affordable housing,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5NjI=,9078962,"Support legislation like the Place to Prosper Act – which would reduce rent increases, make evictions more difficult, and ban source of income discrimination",https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvMjU=,Housing,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODAzMDY=,9080306,"New Homeowner Credits - Extend $50,000 down payment assistance for first time home buyers",https://joshweil.us/issue/reset-economy-for-workers/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NTA=,9077550,"A strong supporter of unions and opponent of corporate greed, Kannan supports repealing right-to-work and empowering workers’ bargaining power.",https://kannanforvirginia.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2OTM=,9077693,Every worker deserves a living wage.,https://www.peterwagenius.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2Nzk=,9077679,Expand unemployment insurance to workers forced to go on strike by their employers. Workers on strike should have the same right to unemployment insurance as everyone else in Minnesota who is out of a job.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2Nzg=,9077678,Expand collective bargaining rights to more Minnesotan workers and oppose any attempts to implement right-to-work laws.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NzQ=,9077674,"Raise the minimum wage to 20 per hour so everyone can afford to thrive, not just survive.",https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NzI=,9077672,Secure and expand the right to organize and collectively bargain.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NjQ=,9077664,Treat wage theft as the crime that it is and expand co-enforcement by labor organizations who best know the needs of workers in their industries.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MTI=,9077612,"No Minnesota teacher should make less than 60,000 per year, and every school employee deserves at least 25/hour.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1OTQ=,9077594,"I will fight against privatization of public services like education, and for collective bargaining because our neighbors don’t just need jobs— they need good jobs that let them pay their bills and watch their kids grow up.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1ODg=,9077588,Phase out the discriminatory practice of paying people with disabilities a subminimum wage.,https://www.doronforsenate.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1ODY=,9077586,Our energy transition must be built with prevailing wages and union tradespeople. Paying people what they’re worth is good for workers and for business. Workers with disposable income fuel economies and workers who are secure are most productive.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0Njc=,9077467,Equal pay for equal work and closing the gender pay gap,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NzA=,9077870,Our energy transition must be built with prevailing wages and union tradespeople. Paying people what they’re worth is good for workers and for business. Workers with disposable income fuel economies and workers who are secure are most productive.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4Njg=,9077868,Phase out the discriminatory practice of paying people with disabilities a subminimum wage.,https://www.doronforsenate.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NjI=,9077862,"I will fight against privatization of public services like education, and for collective bargaining because our neighbors don’t just need jobs— they need good jobs that let them pay their bills and watch their kids grow up.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NDQ=,9077844,"No Minnesota teacher should make less than 60,000 per year, and every school employee deserves at least 25/hour.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzMzA=,9078330,"As a legislator, I will take every opportunity to strengthen the collective power of workers through labor unions. ",https://www.david-gottfried.com/vision-1,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzNTc=,9078357,"I will push for state legislation inspired by the PRO Act to strengthen union protections, criminalize union-busting, and enable gig workers to access benefits.",https://anderson2025.org/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzNTU=,9078355,"I will advocate for a state minimum wage above the federal level, indexed to inflation, ensuring that it reflects the true cost of living.",https://anderson2025.org/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzNTM=,9078353,I’ll advocate for higher wages and better professional development for educators to attract and retain top talent.,https://anderson2025.org/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNTA=,Wages / Job Benefits,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5NjU=,9078965,Equal pay for equal work and closing the gender pay gap,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNQ==,Economy,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NjY=,9077566,"JJ knows that prices are too high, from education, to groceries, to tolls. In the House of Delegates JJ will work across the aisle to lower costs to make sure that every family can afford to not just get by, but get ahead.",https://www.jjsingh.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNQ==,Economy,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4MDc=,9077807," Supporting small businesses, creating job opportunities, and fostering economic growth in Northeast Minneapolis and Riverside.",https://www.votejama.com/priorities,en
